source_file,relative,line_start,line_end,original_text,file_sha256,item_id,event_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1671,1671,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2022年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2855,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2022年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1672,1672,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2021年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2856,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2021年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1673,1673,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2020年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2857,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2020年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1674,1674,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2020年年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2858,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2020年年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1675,1675,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2019年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2859,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2019年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1676,1676,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2019年年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2860,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2019年年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1677,1677,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年第三季度报告全文.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2861,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年第三季度报告全文.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1678,1678,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年第一季度报告全文.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2862,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年第一季度报告全文.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1679,1679,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年半年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2863,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2019年半年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1680,1680,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2864,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1681,1681,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年半年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2865,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年半年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1682,1682,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2866,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2018年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1683,1683,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2867,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1684,1684,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年半年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2868,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年半年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1685,1685,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2869,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2017年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1686,1686,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年第一季度报告全文.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2870,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年第一季度报告全文.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1687,1687,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2871,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1688,1688,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2872,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2016年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1689,1689,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年第三季度报告全文.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2873,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年第三季度报告全文.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1690,1690,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2874,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1691,1691,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2875,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1692,1692,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年半年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2876,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/日机密封：2015年半年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1693,1693,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年3月5日投资者关系活动记录表.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2877,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年3月5日投资者关系活动记录表.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1694,1694,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年3月12日投资者关系活动记录表.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2878,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年3月12日投资者关系活动记录表.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1695,1695,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年2月13日投资者关系活动记录表.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2879,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2026年2月13日投资者关系活动记录表.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1696,1696,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年半年度报告摘要.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2880,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年半年度报告摘要.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1697,1697,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年半年度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2881,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年半年度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1698,1698,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年三季度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2882,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年三季度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1699,1699,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年一季度报告.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2883,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年一季度报告.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,1700,1700,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年9月17日投资者关系活动记录表.pdf,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-2884,WIKI-LEGACY-EVENT-0162,history_filing,historical_only,- [WARNING] broken_link: Source file not found: ../../../companies/中密控股/raw/reports/中密控股：2025年9月17日投资者关系活动记录表.pdf,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
