source_file,relative,line_start,line_end,original_text,file_sha256,canonical,canonical_line_start,canonical_line_end,mapping,item_id,reviewer,verdict,reason,current_evidence,canonical_semantic_review,recommendation
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,344,344,#### 3. 文件边界,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1946,1946,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0457,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,[],以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,346,346,**StockInfoDLSimple/v2-clean-rewrite allowlist（按 Phase 收紧）：**,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1948,1948,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0458,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0224', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,348,348,- Existing: `src/company_wiki_adapter.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1950,1950,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0459,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0225', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,349,349,- Existing: `src/company_wiki_adapter_cli.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1951,1951,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0460,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0226', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,350,350,- Existing: `src/browser.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1952,1952,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0461,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0227', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,351,351,- Existing: `src/downloader.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1953,1953,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0462,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0228', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,352,352,- Existing: `src/exceptions.py`（仅 typed error；若 RED 不需要则不改）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1954,1954,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0463,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0229', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,353,353,- New: `src/cninfo_api.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1955,1955,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0464,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0230', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,354,354,- Existing: `tests/unit/test_company_wiki_adapter.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1956,1956,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0465,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0231', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,355,355,- Existing: `tests/unit/test_company_wiki_adapter_cli.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1957,1957,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0466,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0232', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,356,356,- Existing: `tests/unit/test_downloader.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1958,1958,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0467,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0233', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,357,357,- New: `tests/unit/test_cninfo_api.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1959,1959,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0468,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0234', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,358,358,- New: `tests/unit/test_official_e2e_contract.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1960,1960,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0469,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0235', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,359,359,- Existing: `tests/e2e/official_e2e_test.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1961,1961,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0470,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0236', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,360,360,- Existing: `tests/e2e/test_skip_existing_files.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1962,1962,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0471,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0237', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,361,361,- Existing: `tests/utils/cleaner_tool.py`（仅 RED 证明需要时）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1963,1963,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0472,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0238', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,362,362,- Existing: `config_e2e_official.json`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1964,1964,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0473,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0239', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,363,363,- New: `config_e2e_extended.json`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1965,1965,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0474,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0240', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,364,364,- Existing/new under `end2end_test/expected_results*`（只允许 hash-verified move/copy；禁止删除）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1966,1966,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0475,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0241', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,365,365,- New sanitized fixtures under `tests/fixtures/cninfo/`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1967,1967,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0476,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0242', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,366,366,- README/testing docs only after behavior passes,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1968,1968,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0477,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0243', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,368,368,**company-wiki allowlist：**,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1970,1970,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0478,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0244', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,370,370,- `config/source_acquisition.yaml`（仅 adapter version 1.0.0→1.1.0）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1972,1972,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0479,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0245', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,371,371,- `src/company_wiki/source_catalog/adapter_process.py`（仅 structured external error）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1973,1973,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0480,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0246', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,372,372,- `tests/contract/test_source_catalog_adapter_process.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1974,1974,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0481,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0247', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,373,373,- `tests/contract/test_source_catalog_acquisition.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1975,1975,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0482,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0248', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,374,374,- `tests/contract/test_source_catalog_canonical_writer.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1976,1976,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0483,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0249', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,375,375,- New: `tests/contract/test_source_catalog_cn_stockinfo_e2e.py`,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,1977,1977,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0484,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0250', 'verdict': 'historical_only', 'reason': '授权/allowlist/执行顺序/receipt格式是历史施工约束，不是本轮权限或已执行事实；当前审计不运行示例命令。', 'current_evidence': '原文计划性质；本轮只读边界'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
