source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\auto_discover_report.md,auto_discover_report.md,36,36,3. wikilink 提及的未跟踪页面考虑补充内容,fced160b6ce73c78909584cb5630e4d68eb167ac6dad2b5307cbd032a4790ab7,WIKI-LEGACY-CONTEXT-0391,history_filing,historical_only,3. wikilink 提及的未跟踪页面考虑补充内容,原文完整阅读；现行规范与历史上下文分开,原11–30直接泛词；原34人工审查；BOUNDARY-0,候选不是已验证实体，报告要求人工审查；有限公司/归属于上市公司等高频泛词证实数量不代表实体质量，但旧研究扩展已退役。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,auto_discover_report.md:1-36
C:\Users\郑曾波\Projects\company-wiki\contradiction_report.md,contradiction_report.md,3,3,> 生成时间: 2026-04-25 07:56,9e48fdc080ffaac7684fb79e27333bb0fec772896abae8865195822d5c85b0d8,WIKI-LEGACY-CONTEXT-0392,history_filing,historical_only,> 生成时间: 2026-04-25 07:56,原文完整阅读；现行规范与历史上下文分开,报告正文；4月原计划可靠性缺口，现退役,200候选、0高置信度仅筛选遥测；未宣称200真实矛盾或所有事实正确，不能用0高置信推无矛盾。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,contradiction_report.md:1-13
C:\Users\郑曾波\Projects\company-wiki\contradiction_report.md,contradiction_report.md,7,7,- 总矛盾数: 200,9e48fdc080ffaac7684fb79e27333bb0fec772896abae8865195822d5c85b0d8,WIKI-LEGACY-CONTEXT-0393,history_filing,historical_only,- 总矛盾数: 200,原文完整阅读；现行规范与历史上下文分开,报告正文；4月原计划可靠性缺口，现退役,200候选、0高置信度仅筛选遥测；未宣称200真实矛盾或所有事实正确，不能用0高置信推无矛盾。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,contradiction_report.md:1-13
C:\Users\郑曾波\Projects\company-wiki\contradiction_report.md,contradiction_report.md,8,8,- 高置信度: 0,9e48fdc080ffaac7684fb79e27333bb0fec772896abae8865195822d5c85b0d8,WIKI-LEGACY-CONTEXT-0394,history_filing,historical_only,- 高置信度: 0,原文完整阅读；现行规范与历史上下文分开,报告正文；4月原计划可靠性缺口，现退役,200候选、0高置信度仅筛选遥测；未宣称200真实矛盾或所有事实正确，不能用0高置信推无矛盾。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,contradiction_report.md:1-13
C:\Users\郑曾波\Projects\company-wiki\contradiction_report.md,contradiction_report.md,9,9,- categorical: 183,9e48fdc080ffaac7684fb79e27333bb0fec772896abae8865195822d5c85b0d8,WIKI-LEGACY-CONTEXT-0395,history_filing,historical_only,- categorical: 183,原文完整阅读；现行规范与历史上下文分开,报告正文；4月原计划可靠性缺口，现退役,200候选、0高置信度仅筛选遥测；未宣称200真实矛盾或所有事实正确，不能用0高置信推无矛盾。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,contradiction_report.md:1-13
C:\Users\郑曾波\Projects\company-wiki\contradiction_report.md,contradiction_report.md,10,10,- temporal: 17,9e48fdc080ffaac7684fb79e27333bb0fec772896abae8865195822d5c85b0d8,WIKI-LEGACY-CONTEXT-0396,history_filing,historical_only,- temporal: 17,原文完整阅读；现行规范与历史上下文分开,报告正文；4月原计划可靠性缺口，现退役,200候选、0高置信度仅筛选遥测；未宣称200真实矛盾或所有事实正确，不能用0高置信推无矛盾。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,contradiction_report.md:1-13
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,3,3,> 生成时间: 2026-04-23 22:39,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0397,history_filing,insufficient_evidence,> 生成时间: 2026-04-23 22:39,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,7,7,- 总事件数: 2855,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0398,history_filing,insufficient_evidence,- 总事件数: 2855,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,8,8,- 总条目数: 2929,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0399,history_filing,insufficient_evidence,- 总条目数: 2929,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,9,9,- 高可信度(3+来源): 106,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0400,history_filing,insufficient_evidence,- 高可信度(3+来源): 106,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,10,10,- 中可信度(2来源): 191,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0401,history_filing,insufficient_evidence,- 中可信度(2来源): 191,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,11,11,- 待验证(1来源): 2558,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0402,history_filing,insufficient_evidence,- 待验证(1来源): 2558,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,15,15,| 事件 | 来源数 | 公司数 | 涉及公司 | 最早日期 |,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0403,history_filing,insufficient_evidence,| 事件 | 来源数 | 公司数 | 涉及公司 | 最早日期 |,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,17,17,"| 东方电缆发布2021年第三季度报告 | 13 | 13 | 东方电缆, 中微公司, 中科曙光 等13家 | 2021-10-21 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0404,history_filing,insufficient_evidence,"| 东方电缆发布2021年第三季度报告 | 13 | 13 | 东方电缆, 中微公司, 中科曙光 等13家 | 2021-10-21 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,18,18,"| 华特气体发布2022年第三季度报告 | 12 | 12 | 中密控股, 中微公司, 中科曙光 等12家 | 2022-10-17 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0405,history_filing,insufficient_evidence,"| 华特气体发布2022年第三季度报告 | 12 | 12 | 中密控股, 中微公司, 中科曙光 等12家 | 2022-10-17 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,19,19,"| 中微公司发布2021年第一季度报告 | 10 | 10 | 中微公司, 中科曙光, 中芯国际 等10家 | 2021-03-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0406,history_filing,insufficient_evidence,"| 中微公司发布2021年第一季度报告 | 10 | 10 | 中微公司, 中科曙光, 中芯国际 等10家 | 2021-03-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,20,20,"| 东方电缆发布2022年第一季度报告 | 10 | 10 | 东方电缆, 中微公司, 中科曙光 等10家 | 2022-04-22 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0407,history_filing,insufficient_evidence,"| 东方电缆发布2022年第一季度报告 | 10 | 10 | 东方电缆, 中微公司, 中科曙光 等10家 | 2022-04-22 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,21,21,"| 东方电缆发布2020年第一季度报告 | 10 | 9 | 东方电缆, 中密控股, 中微公司 等9家 | 2020-03-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0408,history_filing,insufficient_evidence,"| 东方电缆发布2020年第一季度报告 | 10 | 9 | 东方电缆, 中密控股, 中微公司 等9家 | 2020-03-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,22,22,"| 天孚通信发布2023年第三季度报告 | 9 | 10 | 东方电缆, 中微公司, 中科曙光 等10家 | 2023-10-19 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0409,history_filing,insufficient_evidence,"| 天孚通信发布2023年第三季度报告 | 9 | 10 | 东方电缆, 中微公司, 中科曙光 等10家 | 2023-10-19 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,23,23,"| 华特气体发布2023年第一季度报告 | 9 | 9 | 东方电缆, 中微公司, 中际旭创 等9家 | 2023-03-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0410,history_filing,insufficient_evidence,"| 华特气体发布2023年第一季度报告 | 9 | 9 | 东方电缆, 中微公司, 中际旭创 等9家 | 2023-03-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,24,24,"| 中微公司发布2024年第一季度报告 | 9 | 9 | 东方电缆, 中微公司, 中科曙光 等9家 | 2024-03-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0411,history_filing,insufficient_evidence,"| 中微公司发布2024年第一季度报告 | 9 | 9 | 东方电缆, 中微公司, 中科曙光 等9家 | 2024-03-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,25,25,"| 东方电缆发布2024年第三季度报告 | 8 | 8 | 东方电缆, 中微公司, 中科曙光 等8家 | 2024-10-23 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0412,history_filing,insufficient_evidence,"| 东方电缆发布2024年第三季度报告 | 8 | 8 | 东方电缆, 中微公司, 中科曙光 等8家 | 2024-10-23 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,26,26,"| 东方电缆发布2024年年度报告 | 8 | 8 | 东方电缆, 中密控股, 中科曙光 等8家 | 2024-12-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0413,history_filing,insufficient_evidence,"| 东方电缆发布2024年年度报告 | 8 | 8 | 东方电缆, 中密控股, 中科曙光 等8家 | 2024-12-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,27,27,"| 中科曙光发布2017年第三季度报告 | 7 | 7 | 东方电缆, 中科曙光, 光迅科技 等7家 | 2017-09-30 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0414,history_filing,insufficient_evidence,"| 中科曙光发布2017年第三季度报告 | 7 | 7 | 东方电缆, 中科曙光, 光迅科技 等7家 | 2017-09-30 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,28,28,"| 光迅科技发布2018年半年度报告 | 6 | 6 | 中际旭创, 光迅科技, 北方华创 等6家 | 2018-08-25 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0415,history_filing,insufficient_evidence,"| 光迅科技发布2018年半年度报告 | 6 | 6 | 中际旭创, 光迅科技, 北方华创 等6家 | 2018-08-25 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,29,29,"| 国信证券首次覆盖鼎龙股份，给予“增持”评级 | 6 | 6 | 三七互娱, 东睦股份, 广州酒家 等6家 | 2020-03-10 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0416,history_filing,insufficient_evidence,"| 国信证券首次覆盖鼎龙股份，给予“增持”评级 | 6 | 6 | 三七互娱, 东睦股份, 广州酒家 等6家 | 2020-03-10 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,30,30,"| 东方电缆发布2025年第三季度报告 | 6 | 6 | 东方电缆, 中科曙光, 中芯国际 等6家 | 2025-10-24 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0417,history_filing,insufficient_evidence,"| 东方电缆发布2025年第三季度报告 | 6 | 6 | 东方电缆, 中科曙光, 中芯国际 等6家 | 2025-10-24 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,31,31,"| 中科曙光发布2019年年度报告 | 5 | 6 | 中科曙光, 光迅科技, 北方华创 等6家 | 2019-12-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0418,history_filing,insufficient_evidence,"| 中科曙光发布2019年年度报告 | 5 | 6 | 中科曙光, 光迅科技, 北方华创 等6家 | 2019-12-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,32,32,"| 管理层讨论行业趋势与公司战略 | 5 | 6 | 中科曙光, 光迅科技, 北方华创 等6家 | 2022-12-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0419,history_filing,insufficient_evidence,"| 管理层讨论行业趋势与公司战略 | 5 | 6 | 中科曙光, 光迅科技, 北方华创 等6家 | 2022-12-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,33,33,"| 东方电缆发布2016年第三季度报告 | 5 | 5 | 东方电缆, 中科曙光, 北方华创 等5家 | 2016-09-30 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0420,history_filing,insufficient_evidence,"| 东方电缆发布2016年第三季度报告 | 5 | 5 | 东方电缆, 中科曙光, 北方华创 等5家 | 2016-09-30 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,34,34,"| 光迅科技发布2017年半年度报告 | 5 | 5 | 中密控股, 中际旭创, 光迅科技 等5家 | 2017-08-25 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0421,history_filing,insufficient_evidence,"| 光迅科技发布2017年半年度报告 | 5 | 5 | 中密控股, 中际旭创, 光迅科技 等5家 | 2017-08-25 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,35,35,"| 中际旭创发布2019年第三季度报告 | 5 | 5 | 中际旭创, 光迅科技, 天孚通信 等5家 | 2019-10-01 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0422,history_filing,insufficient_evidence,"| 中际旭创发布2019年第三季度报告 | 5 | 5 | 中际旭创, 光迅科技, 天孚通信 等5家 | 2019-10-01 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,36,36,"| 中泰证券发布金禾实业深度报告，维持“买入”评级 | 5 | 5 | 中颖电子, 光线传媒, 北新建材 等5家 | 2020-02-02 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0423,history_filing,insufficient_evidence,"| 中泰证券发布金禾实业深度报告，维持“买入”评级 | 5 | 5 | 中颖电子, 光线传媒, 北新建材 等5家 | 2020-02-02 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,40,40,| 事件 | 来源数 | 公司数 | 涉及公司 | 最早日期 |,a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0424,history_filing,insufficient_evidence,| 事件 | 来源数 | 公司数 | 涉及公司 | 最早日期 |,原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,42,42,"| 研发投入与技术创新 | 2 | 3 | 中科曙光, 中际旭创, 北方华创 | 2016-12-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0425,history_filing,insufficient_evidence,"| 研发投入与技术创新 | 2 | 3 | 中科曙光, 中际旭创, 北方华创 | 2016-12-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
C:\Users\郑曾波\Projects\company-wiki\cross_verify_report.md,cross_verify_report.md,43,43,"| 管理层对行业趋势与竞争格局的看法 | 2 | 3 | 中密控股, 中科曙光, 北方华创 | 2018-12-31 |",a053a88d94ee5a60e6024664f3b838d22d025ccd16e3c34ebef3061d11c43a0c,WIKI-LEGACY-CONTEXT-0426,history_filing,insufficient_evidence,"| 管理层对行业趋势与竞争格局的看法 | 2 | 3 | 中密控股, 中科曙光, 北方华创 | 2018-12-31 |",原文完整阅读；现行规范与历史上下文分开,原17东方电缆报告13来源13公司；污染3886条计数审查；BOUNDARY-0,按来源数称高可信未附独立source_id/hash；同公司季报跨13公司传播也可共用一份源，不能独立验证。保留旧方法缺陷，不给每个投资数字真假裁决。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,cross_verify_report.md:1-88
